timeStamp,sales,transactions
2014-10-15 00:00:00,2841.11,447
2014-10-16 00:00:00,3101.41,451
2014-10-17 00:00:00,3094.45,415
2014-10-18 00:00:00,2323.92,331
2014-10-19 00:00:00,1774.69,238
2014-10-20 00:00:00,2751.89,404
2014-10-21 00:00:00,2114.41,320
2014-10-22 00:00:00,3087.69,476
2014-10-23 00:00:00,3009.24,421
2014-10-24 00:00:00,3480,476
2014-10-25 00:00:00,2747.29,367
2014-10-26 00:00:00,2010.13,261
2014-10-27 00:00:00,2730.74,431
2014-10-28 00:00:00,2600.95,379
2014-10-29 00:00:00,3195.74,465
2014-10-30 00:00:00,3244.18,458
2014-10-31 00:00:00,3449.12,443
2014-11-01 00:00:00,2471.09,314
2014-11-02 00:00:00,1850.43,236
2014-11-03 00:00:00,2593.92,390
2014-11-04 00:00:00,2927.67,432
2014-11-05 00:00:00,2825.87,430
2014-11-06 00:00:00,3371.92,476
2014-11-07 00:00:00,3281.85,457
2014-11-08 00:00:00,2405.94,315
2014-11-09 00:00:00,1787.85,233
2014-11-10 00:00:00,2677.06,400
2014-11-11 00:00:00,2409.17,335
2014-11-12 00:00:00,3235.23,460
2014-11-13 00:00:00,2845,421
2014-11-14 00:00:00,3620.1,488
2014-11-15 00:00:00,2568.53,366
2014-11-16 00:00:00,1711.35,249
2014-11-17 00:00:00,3189.81,479
2014-11-18 00:00:00,3129.19,453
2014-11-19 00:00:00,3667.6,514
2014-11-20 00:00:00,3280.44,452
2014-11-21 00:00:00,2962.46,431
2014-11-22 00:00:00,2444.39,318
2014-11-23 00:00:00,2197.43,287
2014-11-24 00:00:00,3038.02,437
2014-11-25 00:00:00,3171.92,457
2014-11-26 00:00:00,3113.63,448
2014-11-28 00:00:00,1903.6,257
2014-11-29 00:00:00,2474.44,329
2014-11-30 00:00:00,2378.01,287
2014-12-01 00:00:00,3267.28,472
2014-12-02 00:00:00,3418.7,473
2014-12-03 00:00:00,3124.94,452
