timeStamp,sales,transactions
2014-09-13 00:00:00,2288.66,286
2014-09-14 00:00:00,2070.01,298
2014-09-15 00:00:00,3169.07,477
2014-09-16 00:00:00,3003.48,450
2014-09-17 00:00:00,2721.44,418
2014-09-18 00:00:00,3373.26,529
2014-09-19 00:00:00,3321.27,484
2014-09-20 00:00:00,2667.43,335
2014-09-21 00:00:00,2493.91,310
2014-09-22 00:00:00,3273.91,485
2014-09-23 00:00:00,3179.93,471
2014-09-24 00:00:00,3165.75,460
2014-09-25 00:00:00,3442.81,502
2014-09-26 00:00:00,3349.7,473
2014-09-27 00:00:00,2283.69,308
2014-09-28 00:00:00,2029.83,280
2014-09-29 00:00:00,3395.76,485
2014-09-30 00:00:00,3459.23,490
2014-10-01 00:00:00,3844.64,553
2014-10-02 00:00:00,3560.94,566
2014-10-03 00:00:00,3542.31,515
2014-10-04 00:00:00,2463.01,326
2014-10-05 00:00:00,2220.63,283
2014-10-06 00:00:00,3505.57,501
2014-10-07 00:00:00,3279.05,487
2014-10-08 00:00:00,3330.48,518
2014-10-09 00:00:00,3523.22,531
2014-10-10 00:00:00,3849.73,538
2014-10-11 00:00:00,2471.99,306
2014-10-12 00:00:00,2004.26,286
2014-10-13 00:00:00,3283.51,479
2014-10-14 00:00:00,2921.03,444
2014-10-15 00:00:00,3518.37,497
2014-10-16 00:00:00,3217.86,513
2014-10-17 00:00:00,3349.11,466
2014-10-18 00:00:00,2977.72,383
2014-10-19 00:00:00,2043.11,286
2014-10-20 00:00:00,2837.4,473
2014-10-21 00:00:00,3151.64,478
2014-10-22 00:00:00,3110.86,451
2014-10-23 00:00:00,3778.37,554
2014-10-24 00:00:00,3568.04,467
2014-10-25 00:00:00,2634.37,347
2014-10-26 00:00:00,2139.42,270
2014-10-27 00:00:00,3315.47,498
2014-10-28 00:00:00,2819.36,400
2014-10-29 00:00:00,3258.61,467
2014-10-30 00:00:00,3420.75,497
2014-10-31 00:00:00,3785.75,495
2014-11-01 00:00:00,2658.18,337
2014-11-02 00:00:00,2301.84,297
2014-11-03 00:00:00,3273.79,482
2014-11-04 00:00:00,2949.82,449
2014-11-05 00:00:00,3050.1,444
2014-11-06 00:00:00,3299.88,497
2014-11-07 00:00:00,3689.37,517
2014-11-08 00:00:00,2974.6,395
2014-11-09 00:00:00,2241.45,292
2014-11-10 00:00:00,3242.69,477
2014-11-11 00:00:00,2958.97,452
2014-11-12 00:00:00,3176.85,459
2014-11-13 00:00:00,3731.9,526
2014-11-14 00:00:00,3326.85,455
2014-11-15 00:00:00,2475,294
2014-11-16 00:00:00,2468.94,302
2014-11-17 00:00:00,3125.49,475
2014-11-18 00:00:00,3145.82,470
2014-11-19 00:00:00,3221.51,457
2014-11-20 00:00:00,3219.6,463
2014-11-21 00:00:00,3283.3,433
2014-11-22 00:00:00,2330.37,314
2014-11-23 00:00:00,2270.71,309
2014-11-24 00:00:00,3447.77,496
2014-11-25 00:00:00,3420.95,491
2014-11-26 00:00:00,3560.44,485
2014-11-27 00:00:00,0,0
2014-11-28 00:00:00,2441.54,295
